id,text,username,timestamp,permalink,media_type,media_url,reply_length,has_text,is_nested,manual_sentiment,is_tagged,cleaned_text,emojis,emoji_count,has_question,has_exclamation,has_caps,word_count,char_count,positive_keywords,negative_keywords,punctuation_count,avg_word_length,sentence_count,hour,ml_sentiment,ml_confidence,ml_probabilities,ml_prob_negative,ml_prob_neutral,ml_prob_positive,model_type
18000890090642637,"😂😂😂 You can eat quite well for $3, with no heating device needed. You could even do a generic lunchable $1, a tuna kit that comes with crackers $1, whatever else, like a fruit or another item. And, if someone is going to spend money on soda a multi-pack would be the most economical.",stapletonmariah,2025-08-09 23:23:46+00:00,https://www.threads.com/@stapletonmariah/post/DNJw9MOg1dE,IMAGE,https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-15/528783135_17887021785339043_6949673969368634676_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=v1OfoTdvSyAQ7kNvwEHuAbK&_nc_oc=AdmR2QakXNJx32bSm3m4DX4Z9bxe-Adc4-FTg_lOd1APKdiKZneYe0pi5AW2YUAFDSf8vLCrvgqRr2PEBaTgJOZI&_nc_zt=23&_nc_ht=scontent-sjc6-1.cdninstagram.com&edm=AOxOPbcEAAAA&_nc_gid=d3OjOzxKf3SDz5GePqmCPQ&oh=00_AfUgRelB6jCRu-Q8gi0hQNio7X4MEHNMZwj37qKhlcnygA&oe=68B306DC,283,True,False,,no,you can eat quite well for with heat device need you could even generic lunchable tuna kit that come with cracker whatev else like fruit anoth item and someone going spend money soda multi pack would the most economical,😂😂😂,1,False,False,False,53,283,0,2,8,4.283018867924528,3,23,negative,0.58,"{np.str_('negative'): 0.58, np.str_('neutral'): 0.15, np.str_('positive'): 0.27}",0.58,0.15,0.27,traditional
17979441167903630,Eat a can of fucking beans you idiot. Fiber and protein,stbernard_.ds,2025-08-11 06:08:19+00:00,https://www.threads.com/@stbernard_.ds/post/DNNEDHgu-yR,TEXT_POST,,55,True,False,,no,eat can fuck bean you idiot fib and protein,,0,False,False,False,11,55,0,0,1,4.090909090909091,2,6,negative,0.96,"{np.str_('negative'): 0.96, np.str_('neutral'): 0.01, np.str_('positive'): 0.03}",0.96,0.01,0.03,traditional
17890394406184880,"No, your just wrong and won’t admit it",stbernard_.ds,2025-08-11 06:16:38+00:00,https://www.threads.com/@stbernard_.ds/post/DNNE_98OSpB,38,TRUE,38,True,,,no,your just wrong and won admit,,0,False,False,False,8,38,0,2,1,3.875,1,6,negative,0.94,"{np.str_('negative'): 0.94, np.str_('neutral'): 0.04, np.str_('positive'): 0.02}",0.94,0.04,0.02,traditional
18096888952614009,"This is why people are fat, lazy, and uneducated. Pure sugar and no substance. 
Even ramen noodles is better and it’s .75 cents. 
I can make all organic meals for $5 a meal. People. Are. Lazy.",stef_mariee,2025-08-10 06:27:17+00:00,https://www.threads.com/@stef_mariee/post/DNKhbFVN9Pp,TEXT_POST,,194,True,False,,no,thi why people are fat lazy and uneducat pure sugar and substance even ramen noodle bett and cent can make all organic meal for meal people are lazy,,0,False,False,False,36,194,0,1,10,4.305555555555555,8,6,negative,0.61,"{np.str_('negative'): 0.61, np.str_('neutral'): 0.0, np.str_('positive'): 0.39}",0.61,0.0,0.39,traditional
18085685158855151,"You can buy a bag of rice, and beans. And eat for a few days.",stepha_stamper,2025-08-09 21:04:39+00:00,https://www.threads.com/@stepha_stamper/post/DNJhCRduUXE,TEXT_POST,,61,True,False,,no,you can buy bag rice and bean and eat for few day,,0,False,False,False,15,61,0,0,3,3.1333333333333333,2,21,negative,0.49,"{np.str_('negative'): 0.49, np.str_('neutral'): 0.46, np.str_('positive'): 0.05}",0.49,0.46,0.05,traditional
18072593032864711,"It’s unpopular for a reason. Sugar is inflammatory, and in excess, over a daily amount say 14oz. It will star throwing the body off enough to put you in a depressive state from the withdrawals. 

You’re not hungry, you’re addicted to eating like the rest of this country.",stereotypical_isaac,2025-08-10 00:13:07+00:00,https://www.threads.com/@stereotypical_isaac/post/DNJ2mkwNhk_,TEXT_POST,,273,True,False,,no,unpopular for reason sugar inflammatory and exces over dai amount say 14oz will star throw the body off enough put you depressive state from the withdrawal you not hungry you addict eat like the rest thi country,,0,False,False,False,48,273,0,1,7,4.625,4,0,negative,0.91,"{np.str_('negative'): 0.91, np.str_('neutral'): 0.0, np.str_('positive'): 0.09}",0.91,0.0,0.09,traditional
18083625040873379,This is the dumbest thing I’ve read on here in awhile. Congrats,stich_n,2025-08-10 17:26:07+00:00,https://www.threads.com/@stich_n/post/DNLs0f3xceO,TEXT_POST,,63,True,False,,no,thi the dumb thing read here awhile congrat,,0,False,False,False,12,63,1,1,1,4.333333333333333,2,17,negative,0.99,"{np.str_('negative'): 0.99, np.str_('neutral'): 0.01, np.str_('positive'): 0.0}",0.99,0.01,0.0,traditional
18281807083258216,When you say dumb things it makes you an easier target,stich_n,2025-08-10 17:27:02+00:00,https://www.threads.com/@stich_n/post/DNLs7QhR7pA,54,TRUE,54,True,,,no,when you say dumb thing make you easi target,,0,False,False,False,11,54,0,1,0,4.0,1,17,negative,0.86,"{np.str_('negative'): 0.86, np.str_('neutral'): 0.03, np.str_('positive'): 0.11}",0.86,0.03,0.11,traditional
18084947224845411,"And everyone wonders why so much of the population is morbidly obese and diabetic.
We need to stop feeding sugar to sugar fiends...
And yes, I am obese myself before anyone wants to smart off about that, I used to be 350 lbs, and am now down to 220 lbs, with 40 more lbs to reach my personal goal. 
It can be done, and its as simple as healthier eating, drinking water, cutting out soda and junk food and walking 10,000 steps a day.",strawberri1313,2025-08-10 15:49:58+00:00,https://www.threads.com/@strawberri1313/post/DNLh0SGRZts,TEXT_POST,,435,True,False,,no,and everyone wonder why much the population morbid obese and diabetic need stop feed sugar sugar fiend and yes obese myself before anyone want smart off about that used 350 lbs and now down 220 lbs with more lbs reach personal goal can done and its simple healthi eat drink wat cutt out soda and junk food and walk 000 step day,,0,False,False,False,84,435,2,1,14,4.142857142857143,4,15,negative,0.69,"{np.str_('negative'): 0.69, np.str_('neutral'): 0.22, np.str_('positive'): 0.09}",0.69,0.22,0.09,traditional
18148259077400852,No...that's not how insulin spikes work (that's what happens when your body ingests high sugar content food/drinks)  the sudden rise and then dropping of blood sugar actually leads to increased hunger...,strong.wesley,2025-08-10 23:27:14+00:00,https://www.threads.com/@strong.wesley/post/DNMWJcExJmR,TEXT_POST,,203,True,False,,no,that not how insulin spike work that what happen when your body ingest high sugar content food drink the sudden rise and then dropp blood sugar actual lead increas hung,,0,False,False,False,31,203,0,1,6,5.548387096774194,2,23,negative,0.62,"{np.str_('negative'): 0.62, np.str_('neutral'): 0.14, np.str_('positive'): 0.24}",0.62,0.14,0.24,traditional
18080269489914766,"If you got 3$ left you better get you  a pack hot dogs and bread. 
Or hot dogs and chilli if u got bread 
Or anything besides some damn soda",sunshyne_luvv,2025-08-09 22:43:24+00:00,https://www.threads.com/@sunshyne_luvv/post/DNJsViQSpCN,TEXT_POST,,142,True,False,,no,you got left you bett get you pack hot dog and bread hot dog and chilli got bread anyth beside some damn soda,,0,False,False,False,30,142,0,0,1,3.6,2,22,negative,0.93,"{np.str_('negative'): 0.93, np.str_('neutral'): 0.02, np.str_('positive'): 0.05}",0.93,0.02,0.05,traditional
17965972877794115,You know what else will do that? V8 juice,susan5372,2025-08-10 16:43:59+00:00,https://www.threads.com/@susan5372/post/DNLn_-NN2zu,TEXT_POST,,41,True,False,,no,you know what else will that juice,,0,True,False,False,9,41,0,1,1,3.6666666666666665,2,16,negative,0.91,"{np.str_('negative'): 0.91, np.str_('neutral'): 0.09, np.str_('positive'): 0.0}",0.91,0.09,0.0,traditional
18072477418864565,"Although there are a lot of $3 foods that could be more satiating and nutritious, I see nutrition exceptions often enough that I’m wary of telling people what they can and can’t buy with their SNAP dollars. I’ve had homeless patients with metabolic disorders that cause  severe hypoglycemia. I want them to be able to buy simple sugar to bring it back up quickly (even if complex carbs are more appropriate long term). Maybe someone has the stomach flu or is on chemo and wants a gingerale.I don’t",susana.ritchey.rd,2025-08-10 16:34:13+00:00,https://www.threads.com/@susana.ritchey.rd/post/DNLm4csOXsT,TEXT_POST,,497,True,False,,no,although there are lot food that could more satiat and nutritiou see nutrition exception often enough that wary tell people what they can and can buy with their snap dollar had homeles patient with metabolic disorder that cause severe hypoglycemia want them able buy simple sugar bring back quick even complex carb are more appropriate long term maybe someone has the stomach flu chemo and want gingerale don,,0,False,False,True,88,497,0,1,5,4.6477272727272725,5,16,negative,0.53,"{np.str_('negative'): 0.53, np.str_('neutral'): 0.22, np.str_('positive'): 0.25}",0.53,0.22,0.25,traditional
18094072417727028,"Sugar is always available, but it’s on their dime",susanhallholt,2025-08-11 11:06:26+00:00,https://www.threads.com/@susanhallholt/post/DNNmKjtOvv1,TEXT_POST,,49,True,False,,no,sugar alway available but their dime,,0,False,False,False,9,49,0,0,1,4.555555555555555,1,11,negative,1.0,"{np.str_('negative'): 1.0, np.str_('neutral'): 0.0, np.str_('positive'): 0.0}",1.0,0.0,0.0,traditional
17843094624543371,"Now THAT’S the adult way of going about a discussion on a forum. 👍🏼 All these other answers, sound like they’re from a bunch of kids living in their rich parents basements. Smh 🤦‍♀️",suzannecox7820,2025-08-10 10:00:08+00:00,https://www.threads.com/@suzannecox7820/post/DNK5yFqOsh1,181,TRUE,181,True,,,no,now that the adult way going about discussion forum all these oth answer sound like they from bunch kid liv their rich parent basement smh,👍🏼🤦‍♀️,2,False,False,True,32,181,0,1,3,4.4375,3,10,negative,0.79,"{np.str_('negative'): 0.79, np.str_('neutral'): 0.09, np.str_('positive'): 0.12}",0.79,0.09,0.12,traditional
18015481022742750,"Even more unpopular opinion:  SNAP is/was an agriculture subsidy masquerading as alms for the poor.  The current, Republican administration no longer believes that such subsidies are important for keeping their base.  We will argue about what the poor should be eating, but the program will be eliminated sooner rather than later.",syntaxfactory,2025-08-10 15:08:15+00:00,https://www.threads.com/@syntaxfactory/post/DNLdCvLuZeH,TEXT_POST,,330,True,False,,no,even more unpopular opinion snap was agriculture subsidy masquerad alm for the poor the current republican administration long believe that such subsidie are important for keep their base will argue about what the poor should eat but the program will eliminat soon rath than lat,,0,False,False,True,51,330,0,2,6,5.431372549019608,3,15,negative,0.83,"{np.str_('negative'): 0.83, np.str_('neutral'): 0.03, np.str_('positive'): 0.14}",0.83,0.03,0.14,traditional
18091705975679060,"No, the sugar will stimulate appetite more. Do you know how blood sugar and insulin work?",tallredhead1014,2025-08-10 16:09:12+00:00,https://www.threads.com/@tallredhead1014/post/DNLkBMBu2ot,TEXT_POST,,89,True,False,,no,the sugar will stimulate appetite more you know how blood sugar and insulin work,,0,True,False,False,16,89,0,1,3,4.625,2,16,negative,0.89,"{np.str_('negative'): 0.89, np.str_('neutral'): 0.08, np.str_('positive'): 0.03}",0.89,0.08,0.03,traditional
18000968192684875,You missed the nutrition part of the program,tanyastoll,2025-08-10 14:51:08+00:00,https://www.threads.com/@tanyastoll/post/DNLbFXbNQ39,TEXT_POST,,44,True,False,,no,you miss the nutrition part the program,,0,False,False,False,8,44,0,0,0,4.625,1,14,negative,0.99,"{np.str_('negative'): 0.99, np.str_('neutral'): 0.01, np.str_('positive'): 0.0}",0.99,0.01,0.0,traditional
18092722462655978,Shouldn’t the people who are paying for SNAP benefits have a say in what can and can’t be “bought” with their tax dollars?,taylorjreis,2025-08-10 15:05:03+00:00,https://www.threads.com/@taylorjreis/post/DNLcrUzx9if,TEXT_POST,,122,True,False,,no,shouldn the people who are pay for snap benefit have say what can and can bought with their tax dollar,,0,True,False,True,23,122,0,0,1,4.3478260869565215,1,15,negative,0.74,"{np.str_('negative'): 0.74, np.str_('neutral'): 0.09, np.str_('positive'): 0.17}",0.74,0.09,0.17,traditional
17879907111371864,You lost my attention as soon as you started calling names. :yawn:,tazchick29,2025-08-10 23:55:19+00:00,https://www.threads.com/@tazchick29/post/DNMZXLuNfnH,66,TRUE,66,True,,,no,you lost attention soon you start call name yawn,,0,False,False,False,12,66,0,0,3,4.583333333333333,2,23,negative,0.98,"{np.str_('negative'): 0.98, np.str_('neutral'): 0.02, np.str_('positive'): 0.0}",0.98,0.02,0.0,traditional
18173808097342886,Sugar increases hunger,tcba_joe,2025-08-10 00:24:28+00:00,https://www.threads.com/@tcba_joe/post/DNJ350lxMz6,TEXT_POST,,22,True,False,,no,sugar increase hung,,0,False,False,False,3,22,0,0,0,6.666666666666667,1,0,negative,1.0,"{np.str_('negative'): 1.0, np.str_('neutral'): 0.0, np.str_('positive'): 0.0}",1.0,0.0,0.0,traditional
18034673534467210,Does anyone feed themselves and their children any longer? It seems like everyone is a beggar now.,texasmom2100,2025-08-10 14:50:38+00:00,https://www.threads.com/@texasmom2100/post/DNLbBtoAjL-,TEXT_POST,,98,True,False,,no,doe anyone feed themselve and their children any long seem like everyone beggar now,,0,True,False,False,17,98,0,1,2,4.823529411764706,2,14,negative,0.92,"{np.str_('negative'): 0.92, np.str_('neutral'): 0.08, np.str_('positive'): 0.0}",0.92,0.08,0.0,traditional
18147708232363057,You look like youve never been hungry,that_puppet__,2025-08-10 12:42:30+00:00,https://www.threads.com/@that_puppet__/post/DNLMXQgRST1,TEXT_POST,,37,True,False,,no,you look like youve nev been hungry,,0,False,False,False,7,37,0,1,0,4.428571428571429,1,12,negative,0.87,"{np.str_('negative'): 0.87, np.str_('neutral'): 0.11, np.str_('positive'): 0.02}",0.87,0.11,0.02,traditional
18084579064838559,A liberal trying to make a case for soda being healthy to someone starving and broke. And over water which we need to survive 🙈🤦‍♂️,the_eric_haugen,2025-08-11 16:24:31+00:00,https://www.threads.com/@the_eric_haugen/post/DNOKkTSOeJf,TEXT_POST,,131,True,False,,no,liberal try make case for soda being healthy someone starv and broke and over wat which need survive,🙈🤦‍♂️,1,False,False,False,24,131,0,0,1,4.25,2,16,negative,0.81,"{np.str_('negative'): 0.81, np.str_('neutral'): 0.05, np.str_('positive'): 0.14}",0.81,0.05,0.14,traditional
18092857051647859,Staving off hunger with soda is the biggest and dumbest reach I have ever heard in my life. Please just say “ I want soda”. We don’t need to be gaslit about satiating hunger with it,the_jake_so_far,2025-08-11 08:52:45+00:00,https://www.threads.com/@the_jake_so_far/post/DNNW3ZNtP5u,TEXT_POST,,181,True,False,,no,stav off hung with soda the bigg and dumb reach have ever heard life please just say want soda don need gaslit about satiat hung with,,0,False,False,False,36,181,0,1,2,4.055555555555555,3,8,negative,0.86,"{np.str_('negative'): 0.86, np.str_('neutral'): 0.0, np.str_('positive'): 0.14}",0.86,0.0,0.14,traditional
17860197972462819,I wish more people would STOP drinking soda actually. It’s the worst form of sugar to be consuming. It’s horrible on your teeth and overall health. It you want to be full on a budget: fruit and veggies are always the best option. You can blend up veggie soups or fruit smoothies which are more fulfilling.,the.art.empress,2025-08-10 13:15:59+00:00,https://www.threads.com/@the.art.empress/post/DNLQMgVx_1r,TEXT_POST,,305,True,False,,no,wish more people would stop drink soda actual the worst form sugar consum horrible your teeth and overall health you want full budget fruit and veggie are alway the best option you can blend veggie soup fruit smoothie which are more fulfill,,0,False,False,True,56,305,0,1,6,4.464285714285714,5,13,negative,0.68,"{np.str_('negative'): 0.68, np.str_('neutral'): 0.09, np.str_('positive'): 0.23}",0.68,0.09,0.23,traditional
18104140120563025,You can buy a whole bag of rice for $3,the.cut.carpenter,2025-08-09 22:20:26+00:00,https://www.threads.com/@the.cut.carpenter/post/DNJptXDNezw,TEXT_POST,,38,True,False,,no,you can buy whole bag rice for,,0,False,False,False,10,38,0,0,0,2.9,1,22,neutral,0.72,"{np.str_('negative'): 0.28, np.str_('neutral'): 0.72, np.str_('positive'): 0.0}",0.28,0.72,0.0,traditional
